x0,814e83b033ed118e7e1698344cd1daea6175278fbd3f61c13fdcdf08c8a9dabd
Era,1,Eratimeout,300
"000000000000000000000000000000000000000000000000000000000000c9a4",16,22926,140381740
"000000000000000000000000000000000000000000000000000000000000c9a8",4,571,140382311
"000000000000000000000000000000000000000000000000000000000000c9b4",12,14492,140396803
"000000000000000000000000000000000000000000000000000000000000c9be",10,6799,140403602
"000000000000000000000000000000000000000000000000000000000000c9d2",20,37925,140441527
"000000000000000000000000000000000000000000000000000000000000c9d6",4,26206,140467733
"000000000000000000000000000000000000000000000000000000000000c9db",5,2140,140469873
"000000000000000000000000000000000000000000000000000000000000c9ed",18,9167,140479040
"000000000000000000000000000000000000000000000000000000000000c9f6",9,8867,140487907
"000000000000000000000000000000000000000000000000000000000000ca0f",24,194527,140682434
"000000000000000000000000000000000000000000000000000000000000ca47",56,369228,141051662
"000000000000000000000000000000000000000000000000000000000000ca4a",3,232,141051894
"000000000000000000000000000000000000000000000000000000000000ca7b",49,249706,141301600
"000000000000000000000000000000000000000000000000000000000000cabb",64,102874,141404474
"000000000000000000000000000000000000000000000000000000000000cabe",3,231,141404705
"000000000000000000000000000000000000000000000000000000000000cac3",5,21749,141426454
"000000000000000000000000000000000000000000000000000000000000cac9",6,41246,141467700
"000000000000000000000000000000000000000000000000000000000000cadc",19,37144,141504844
"000000000000000000000000000000000000000000000000000000000000caf6",26,133903,141638747
"000000000000000000000000000000000000000000000000000000000000caf7",1,3712,141642459
"000000000000000000000000000000000000000000000000000000000000cb4e",86,633086,142275545
"000000000000000000000000000000000000000000000000000000000000cb5a",12,32184,142307729
"000000000000000000000000000000000000000000000000000000000000cb5d",3,226,142307955
"000000000000000000000000000000000000000000000000000000000000cb93",54,194849,142502804
"000000000000000000000000000000000000000000000000000000000000cbb2",31,103162,142605966
"000000000000000000000000000000000000000000000000000000000000cbc4",18,143875,142749841
"000000000000000000000000000000000000000000000000000000000000cbdb",23,128715,142878556
"000000000000000000000000000000000000000000000000000000000000cbe0",5,23774,142902330
"000000000000000000000000000000000000000000000000000000000000cbfe",30,331329,143233659
"000000000000000000000000000000000000000000000000000000000000cc0c",13,6026,143239685
"000000000000000000000000000000000000000000000000000000000000cc0e",2,151,143239836
"000000000000000000000000000000000000000000000000000000000000cc10",2,47814,143287650
"000000000000000000000000000000000000000000000000000000000000cc14",4,2989,143290639
"000000000000000000000000000000000000000000000000000000000000cc2f",27,204877,143495516
"000000000000000000000000000000000000000000000000000000000000cc31",2,155,143495671
"000000000000000000000000000000000000000000000000000000000000cc34",3,37624,143533295
"000000000000000000000000000000000000000000000000000000000000cc37",3,407,143533702
"000000000000000000000000000000000000000000000000000000000000cc4b",20,84131,143617833
"000000000000000000000000000000000000000000000000000000000000cc64",25,23244,143641077
"000000000000000000000000000000000000000000000000000000000000cc6f",11,10681,143651758
"000000000000000000000000000000000000000000000000000000000000cc72",3,5287,143657045
"000000000000000000000000000000000000000000000000000000000000cc73",1,26040,143683085
"000000000000000000000000000000000000000000000000000000000000cc86",19,166777,143849862
"000000000000000000000000000000000000000000000000000000000000ccb1",43,167829,144017691
"000000000000000000000000000000000000000000000000000000000000ccbd",12,20171,144037862
"000000000000000000000000000000000000000000000000000000000000ccc3",6,460,144038322
"000000000000000000000000000000000000000000000000000000000000ccee",43,11070,144049392
"000000000000000000000000000000000000000000000000000000000000ccf4",6,22565,144071957
"000000000000000000000000000000000000000000000000000000000000cd01",12,98526,144170483
"000000000000000000000000000000000000000000000000000000000000cd1a",25,23387,144193870
"000000000000000000000000000000000000000000000000000000000000cd3f",37,60688,144254558
"000000000000000000000000000000000000000000000000000000000000cd4a",11,22987,144277545
"000000000000000000000000000000000000000000000000000000000000cd52",8,10671,144288216
"000000000000000000000000000000000000000000000000000000000000cd83",49,13818,144302034
"000000000000000000000000000000000000000000000000000000000000cd96",19,5594,144307628
"000000000000000000000000000000000000000000000000000000000000cd9a",4,55428,144363056
"000000000000000000000000000000000000000000000000000000000000cd9f",5,89307,144452363
"000000000000000000000000000000000000000000000000000000000000cdeb",76,404167,144856530
"000000000000000000000000000000000000000000000000000000000000ce13",39,245833,145102363
"000000000000000000000000000000000000000000000000000000000000ce17",4,370,145102733
"000000000000000000000000000000000000000000000000000000000000ce20",9,5675,145108408
"000000000000000000000000000000000000000000000000000000000000ce26",6,28776,145137184
"000000000000000000000000000000000000000000000000000000000000ce3c",22,270605,145407789
"000000000000000000000000000000000000000000000000000000000000ce58",28,397046,145804835
"000000000000000000000000000000000000000000000000000000000000ce5d",5,392,145805227
"000000000000000000000000000000000000000000000000000000000000ce69",12,8711,145813938
"000000000000000000000000000000000000000000000000000000000000ce7a",17,88667,145902605
"000000000000000000000000000000000000000000000000000000000000ce8e",20,47641,145950246
"000000000000000000000000000000000000000000000000000000000000ce8f",1,77,145950323
"000000000000000000000000000000000000000000000000000000000000ce95",6,467,145950790
"000000000000000000000000000000000000000000000000000000000000cea1",12,15223,145966013
"000000000000000000000000000000000000000000000000000000000000cea9",8,621,145966634
"000000000000000000000000000000000000000000000000000000000000ceb9",16,93944,146060578
"000000000000000000000000000000000000000000000000000000000000cebe",5,54688,146115266
"000000000000000000000000000000000000000000000000000000000000cee6",40,201052,146316318
"000000000000000000000000000000000000000000000000000000000000ceef",9,11885,146328203
"000000000000000000000000000000000000000000000000000000000000cf3e",78,548364,146876567
"000000000000000000000000000000000000000000000000000000000000cf42",4,6304,146882871
"000000000000000000000000000000000000000000000000000000000000cf4e",12,17610,146900481
"000000000000000000000000000000000000000000000000000000000000cf7f",49,30923,146931404
"000000000000000000000000000000000000000000000000000000000000cfa4",37,18208,146949612
"000000000000000000000000000000000000000000000000000000000000cfad",9,2605,146952217
"000000000000000000000000000000000000000000000000000000000000cfc2",21,16469,146968686
"000000000000000000000000000000000000000000000000000000000000cfd4",18,30016,146998702
"000000000000000000000000000000000000000000000000000000000000cffb",39,180306,147179008
"000000000000000000000000000000000000000000000000000000000000d009",13,6430,147185438
"000000000000000000000000000000000000000000000000000000000000d00a",1,85,147185523
"000000000000000000000000000000000000000000000000000000000000d00e",4,311,147185834
"000000000000000000000000000000000000000000000000000000000000d031",35,40158,147225992
"000000000000000000000000000000000000000000000000000000000000d032",1,79,147226071
"000000000000000000000000000000000000000000000000000000000000d03a",8,6303,147232374
"000000000000000000000000000000000000000000000000000000000000d03b",1,87,147232461
"000000000000000000000000000000000000000000000000000000000000d03d",2,180,147232641
"000000000000000000000000000000000000000000000000000000000000d059",28,17862,147250503
"000000000000000000000000000000000000000000000000000000000000d05e",5,6684,147257187
"000000000000000000000000000000000000000000000000000000000000d064",6,1925,147259112
"000000000000000000000000000000000000000000000000000000000000d066",2,159,147259271
"000000000000000000000000000000000000000000000000000000000000d06a",4,11573,147270844
"000000000000000000000000000000000000000000000000000000000000d072",8,675,147271519
"000000000000000000000000000000000000000000000000000000000000d09a",40,38887,147310406
"000000000000000000000000000000000000000000000000000000000000d0cd",51,52725,147363131
"000000000000000000000000000000000000000000000000000000000000d0db",14,3339,147366470
"000000000000000000000000000000000000000000000000000000000000d0df",4,377,147366847
"000000000000000000000000000000000000000000000000000000000000d0f9",26,20314,147387161
"000000000000000000000000000000000000000000000000000000000000d0fa",1,12292,147399453
"000000000000000000000000000000000000000000000000000000000000d0fe",4,363,147399816
"000000000000000000000000000000000000000000000000000000000000d139",58,57111,147456927
"000000000000000000000000000000000000000000000000000000000000d13b",2,150,147457077
"000000000000000000000000000000000000000000000000000000000000d140",5,3725,147460802
"000000000000000000000000000000000000000000000000000000000000d150",16,12092,147472894
"000000000000000000000000000000000000000000000000000000000000d167",23,26687,147499581
"000000000000000000000000000000000000000000000000000000000000d194",45,15933,147515514
"000000000000000000000000000000000000000000000000000000000000d1c4",48,11871,147527385
"000000000000000000000000000000000000000000000000000000000000d1cf",11,22449,147549834
"000000000000000000000000000000000000000000000000000000000000d1d0",1,77,147549911
"000000000000000000000000000000000000000000000000000000000000d1e3",19,19589,147569500
"000000000000000000000000000000000000000000000000000000000000d1ea",7,23227,147592727
"000000000000000000000000000000000000000000000000000000000000d20e",35,24100,147616827
"000000000000000000000000000000000000000000000000000000000000d22d",31,17104,147633931
"000000000000000000000000000000000000000000000000000000000000d230",3,266,147634197
"000000000000000000000000000000000000000000000000000000000000d236",6,962,147635159
"000000000000000000000000000000000000000000000000000000000000d239",3,2939,147638098
"000000000000000000000000000000000000000000000000000000000000d247",14,14590,147652688
"000000000000000000000000000000000000000000000000000000000000d266",31,34167,147686855
"000000000000000000000000000000000000000000000000000000000000d271",11,26937,147713792
"000000000000000000000000000000000000000000000000000000000000d289",24,40518,147754310
"000000000000000000000000000000000000000000000000000000000000d295",12,40570,147794880
"000000000000000000000000000000000000000000000000000000000000d2b4",31,111747,147906627
"000000000000000000000000000000000000000000000000000000000000d2f0",60,68187,147974814
"000000000000000000000000000000000000000000000000000000000000d2f6",6,112329,148087143
"000000000000000000000000000000000000000000000000000000000000d2fe",8,36787,148123930
"000000000000000000000000000000000000000000000000000000000000d316",23,30811,148154741
"000000000000000000000000000000000000000000000000000000000000d317",1,77,148154818
"000000000000000000000000000000000000000000000000000000000000d361",74,503889,148658707
"000000000000000000000000000000000000000000000000000000000000d375",20,18827,148677534
"000000000000000000000000000000000000000000000000000000000000d37d",8,53894,148731428
"000000000000000000000000000000000000000000000000000000000000d386",9,687,148732115
"000000000000000000000000000000000000000000000000000000000000d398",18,34339,148766454
"000000000000000000000000000000000000000000000000000000000000d3c3",43,132856,148899310
"000000000000000000000000000000000000000000000000000000000000d3dd",26,25698,148925008
"000000000000000000000000000000000000000000000000000000000000d3e0",3,54054,148979062
"000000000000000000000000000000000000000000000000000000000000d3e8",8,49551,149028613
"000000000000000000000000000000000000000000000000000000000000d3f4",12,36863,149065476
"000000000000000000000000000000000000000000000000000000000000d3fc",8,12238,149077714
"000000000000000000000000000000000000000000000000000000000000d407",10,55176,149132890
"000000000000000000000000000000000000000000000000000000000000d46b",100,768482,149901372
"000000000000000000000000000000000000000000000000000000000000d473",8,36907,149938279
"000000000000000000000000000000000000000000000000000000000000d489",22,63210,150001489
"000000000000000000000000000000000000000000000000000000000000d490",7,44548,150046037
"000000000000000000000000000000000000000000000000000000000000d491",1,84,150046121
"000000000000000000000000000000000000000000000000000000000000d49a",9,119597,150165718
"000000000000000000000000000000000000000000000000000000000000d49b",1,27096,150192814
"000000000000000000000000000000000000000000000000000000000000d4a0",5,5008,150197822
"000000000000000000000000000000000000000000000000000000000000d4a4",4,535,150198357
"000000000000000000000000000000000000000000000000000000000000d4a9",5,43808,150242165
"000000000000000000000000000000000000000000000000000000000000d4b2",9,16448,150258613
"000000000000000000000000000000000000000000000000000000000000d500",77,275780,150534393
"000000000000000000000000000000000000000000000000000000000000d520",32,39097,150573490
"000000000000000000000000000000000000000000000000000000000000d523",3,265,150573755
"000000000000000000000000000000000000000000000000000000000000d526",3,260,150574015
"000000000000000000000000000000000000000000000000000000000000d539",19,8069,150582084
"000000000000000000000000000000000000000000000000000000000000d55a",33,34242,150616326
"000000000000000000000000000000000000000000000000000000000000d573",25,32685,150649011
"000000000000000000000000000000000000000000000000000000000000d593",32,51184,150700195
"000000000000000000000000000000000000000000000000000000000000d5ac",25,20488,150720683
"000000000000000000000000000000000000000000000000000000000000d5c4",24,29582,150750265
"000000000000000000000000000000000000000000000000000000000000d5cc",8,1062,150751327
"000000000000000000000000000000000000000000000000000000000000d605",56,184333,150935660
"000000000000000000000000000000000000000000000000000000000000d60e",9,5843,150941503
"000000000000000000000000000000000000000000000000000000000000d633",37,19578,150961081
"000000000000000000000000000000000000000000000000000000000000d680",77,318560,151279641
"000000000000000000000000000000000000000000000000000000000000d68c",12,28259,151307900
"000000000000000000000000000000000000000000000000000000000000d69c",16,34135,151342035
"000000000000000000000000000000000000000000000000000000000000d6e5",73,36249,151378284
"000000000000000000000000000000000000000000000000000000000000d6fa",21,39284,151417568
"000000000000000000000000000000000000000000000000000000000000d6fe",4,4112,151421680
"000000000000000000000000000000000000000000000000000000000000d701",2,6591,151428271
"000000000000000000000000000000000000000000000000000000000000d725",36,40266,151468537
"000000000000000000000000000000000000000000000000000000000000d726",1,6020,151474557
"000000000000000000000000000000000000000000000000000000000000d73e",24,4878,151479435
"000000000000000000000000000000000000000000000000000000000000d765",39,18169,151497604
"000000000000000000000000000000000000000000000000000000000000d782",29,25601,151523205
"000000000000000000000000000000000000000000000000000000000000d789",7,6909,151530114
"000000000000000000000000000000000000000000000000000000000000d7a0",23,23456,151553570
"000000000000000000000000000000000000000000000000000000000000d7b4",20,1538,151555108
"000000000000000000000000000000000000000000000000000000000000d7bc",8,4344,151559452
"000000000000000000000000000000000000000000000000000000000000d7d2",22,15810,151575262
"000000000000000000000000000000000000000000000000000000000000d7d6",4,356,151575618
"000000000000000000000000000000000000000000000000000000000000d7d8",2,177,151575795
"000000000000000000000000000000000000000000000000000000000000d808",47,54067,151629862
"000000000000000000000000000000000000000000000000000000000000d81e",22,21023,151650885
"000000000000000000000000000000000000000000000000000000000000d82b",13,2327,151653212
"000000000000000000000000000000000000000000000000000000000000d83c",17,29206,151682418
"000000000000000000000000000000000000000000000000000000000000d845",9,51297,151733715
"000000000000000000000000000000000000000000000000000000000000d860",27,262812,151996527
"000000000000000000000000000000000000000000000000000000000000d872",18,41123,152037650
"000000000000000000000000000000000000000000000000000000000000d8ba",72,302363,152340013
"000000000000000000000000000000000000000000000000000000000000d8d5",27,91550,152431563
"000000000000000000000000000000000000000000000000000000000000d8f1",28,173005,152604568
"000000000000000000000000000000000000000000000000000000000000d8f5",4,303,152604871
"000000000000000000000000000000000000000000000000000000000000d8f8",3,247,152605118
"000000000000000000000000000000000000000000000000000000000000d911",24,153947,152759065
"000000000000000000000000000000000000000000000000000000000000d926",21,82834,152841899
"000000000000000000000000000000000000000000000000000000000000d953",45,199665,153041564
"000000000000000000000000000000000000000000000000000000000000d95b",8,603,153042167
"000000000000000000000000000000000000000000000000000000000000d95c",1,75,153042242
"000000000000000000000000000000000000000000000000000000000000d99f",67,276583,153318825
"000000000000000000000000000000000000000000000000000000000000d9d1",50,191414,153510239
"000000000000000000000000000000000000000000000000000000000000d9e4",19,47735,153557974
"000000000000000000000000000000000000000000000000000000000000d9fa",22,45677,153603651
"000000000000000000000000000000000000000000000000000000000000da0b",16,150793,153754444
"000000000000000000000000000000000000000000000000000000000000da1d",18,117881,153872325
"000000000000000000000000000000000000000000000000000000000000da2d",16,14451,153886776
"000000000000000000000000000000000000000000000000000000000000da53",38,104692,153991468
"000000000000000000000000000000000000000000000000000000000000da58",5,5997,153997465
"000000000000000000000000000000000000000000000000000000000000da72",26,72085,154069550
"000000000000000000000000000000000000000000000000000000000000da78",6,123788,154193338
"000000000000000000000000000000000000000000000000000000000000da84",12,26705,154220043
"000000000000000000000000000000000000000000000000000000000000da8b",7,54785,154274828
"000000000000000000000000000000000000000000000000000000000000da98",13,58238,154333066
"000000000000000000000000000000000000000000000000000000000000daa9",17,1715,154334781
"000000000000000000000000000000000000000000000000000000000000daad",4,297,154335078
"000000000000000000000000000000000000000000000000000000000000dab2",5,792,154335870
"000000000000000000000000000000000000000000000000000000000000dad7",37,96978,154432848
"000000000000000000000000000000000000000000000000000000000000dade",7,6494,154439342
"000000000000000000000000000000000000000000000000000000000000db13",52,348305,154787647
"000000000000000000000000000000000000000000000000000000000000db46",51,261745,155049392
"000000000000000000000000000000000000000000000000000000000000db49",3,230,155049622
"000000000000000000000000000000000000000000000000000000000000db7d",52,267767,155317389
"000000000000000000000000000000000000000000000000000000000000db94",23,19924,155337313
"000000000000000000000000000000000000000000000000000000000000dbb8",36,115107,155452420
"000000000000000000000000000000000000000000000000000000000000dbc7",15,9438,155461858
"000000000000000000000000000000000000000000000000000000000000dbcd",6,5074,155466932
"000000000000000000000000000000000000000000000000000000000000dbce",1,87,155467019
"000000000000000000000000000000000000000000000000000000000000dbd3",5,1893,155468912
"000000000000000000000000000000000000000000000000000000000000dbd7",4,354,155469266
"000000000000000000000000000000000000000000000000000000000000dbd8",1,88,155469354
"000000000000000000000000000000000000000000000000000000000000dbda",2,191,155469545
"000000000000000000000000000000000000000000000000000000000000dbea",16,3178,155472723
"000000000000000000000000000000000000000000000000000000000000dbf1",7,591,155473314
"000000000000000000000000000000000000000000000000000000000000dbfc",11,38739,155512053
"000000000000000000000000000000000000000000000000000000000000dc29",44,175256,155687309
"000000000000000000000000000000000000000000000000000000000000dc2a",1,77,155687386
"000000000000000000000000000000000000000000000000000000000000dc43",25,38564,155725950
"000000000000000000000000000000000000000000000000000000000000dc44",1,77,155726027
"000000000000000000000000000000000000000000000000000000000000dc49",5,145605,155871632
"000000000000000000000000000000000000000000000000000000000000dc4f",6,2160,155873792
"000000000000000000000000000000000000000000000000000000000000dc5e",15,75289,155949081
"000000000000000000000000000000000000000000000000000000000000dc82",36,249140,156198221
"000000000000000000000000000000000000000000000000000000000000dc86",4,18511,156216732
"000000000000000000000000000000000000000000000000000000000000dc88",2,219,156216951
"000000000000000000000000000000000000000000000000000000000000dc8a",2,1347,156218298
"000000000000000000000000000000000000000000000000000000000000dca1",23,282119,156500417
"000000000000000000000000000000000000000000000000000000000000dca2",1,77,156500494
"000000000000000000000000000000000000000000000000000000000000dca3",1,48998,156549492
"000000000000000000000000000000000000000000000000000000000000dcad",10,53203,156602695
"000000000000000000000000000000000000000000000000000000000000dcc4",23,308555,156911250
"000000000000000000000000000000000000000000000000000000000000dcdc",24,34389,156945639
"000000000000000000000000000000000000000000000000000000000000dcf2",22,108458,157054097
"000000000000000000000000000000000000000000000000000000000000dcf4",2,163,157054260
"000000000000000000000000000000000000000000000000000000000000dcf6",2,154,157054414
"000000000000000000000000000000000000000000000000000000000000dd21",42,97769,157152183
"000000000000000000000000000000000000000000000000000000000000dd22",1,75,157152258
"000000000000000000000000000000000000000000000000000000000000dd25",3,19236,157171494
"000000000000000000000000000000000000000000000000000000000000dd4e",41,145307,157316801
"000000000000000000000000000000000000000000000000000000000000dd4f",1,76,157316877
"000000000000000000000000000000000000000000000000000000000000dd6b",28,9526,157326403
"000000000000000000000000000000000000000000000000000000000000dd7d",18,140208,157466611
"000000000000000000000000000000000000000000000000000000000000dd7e",1,4542,157471153
"000000000000000000000000000000000000000000000000000000000000dd8b",13,116272,157587425
"000000000000000000000000000000000000000000000000000000000000dd93",8,5669,157593094
"000000000000000000000000000000000000000000000000000000000000dda8",21,10220,157603314
"000000000000000000000000000000000000000000000000000000000000de41",152,432236,158035550
"000000000000000000000000000000000000000000000000000000000000de46",5,79071,158114621
"000000000000000000000000000000000000000000000000000000000000de5b",21,31084,158145705
"000000000000000000000000000000000000000000000000000000000000de6f",20,6072,158151777
"000000000000000000000000000000000000000000000000000000000000de7b",12,4173,158155950
"000000000000000000000000000000000000000000000000000000000000de98",29,9218,158165168
"000000000000000000000000000000000000000000000000000000000000deb3",27,85849,158251017
"000000000000000000000000000000000000000000000000000000000000dee8",53,143207,158394224
"000000000000000000000000000000000000000000000000000000000000deee",6,2357,158396581
"000000000000000000000000000000000000000000000000000000000000def0",2,3239,158399820
"000000000000000000000000000000000000000000000000000000000000def2",2,6258,158406078
"000000000000000000000000000000000000000000000000000000000000df03",16,27183,158433261
"000000000000000000000000000000000000000000000000000000000000df0b",8,82178,158515439
"000000000000000000000000000000000000000000000000000000000000df0e",3,1358,158516797
"000000000000000000000000000000000000000000000000000000000000df11",3,240,158517037
"000000000000000000000000000000000000000000000000000000000000df29",24,99215,158616252
"000000000000000000000000000000000000000000000000000000000000df47",30,75977,158692229
"000000000000000000000000000000000000000000000000000000000000df55",14,29191,158721420
"000000000000000000000000000000000000000000000000000000000000df61",12,8875,158730295
"000000000000000000000000000000000000000000000000000000000000df9a",57,136229,158866524
"000000000000000000000000000000000000000000000000000000000000dfba",32,11527,158878051
"000000000000000000000000000000000000000000000000000000000000dfe6",44,27111,158905162
"000000000000000000000000000000000000000000000000000000000000dff6",16,16227,158921389
"000000000000000000000000000000000000000000000000000000000000dff7",1,112412,159033801
"000000000000000000000000000000000000000000000000000000000000e019",33,196002,159229803
"000000000000000000000000000000000000000000000000000000000000e030",23,80379,159310182
"000000000000000000000000000000000000000000000000000000000000e042",18,12493,159322675
"000000000000000000000000000000000000000000000000000000000000e050",14,5530,159328205
"000000000000000000000000000000000000000000000000000000000000e054",4,367,159328572
"000000000000000000000000000000000000000000000000000000000000e061",13,1162,159329734
"000000000000000000000000000000000000000000000000000000000000e06f",14,12116,159341850
"000000000000000000000000000000000000000000000000000000000000e099",42,14447,159356297
"000000000000000000000000000000000000000000000000000000000000e0a0",7,3916,159360213
"000000000000000000000000000000000000000000000000000000000000e0d2",50,31654,159391867
"000000000000000000000000000000000000000000000000000000000000e0ed",27,24194,159416061
"000000000000000000000000000000000000000000000000000000000000e11b",45,43456,159459517
"000000000000000000000000000000000000000000000000000000000000e127",12,10225,159469742
"000000000000000000000000000000000000000000000000000000000000e147",32,32109,159501851
"000000000000000000000000000000000000000000000000000000000000e14a",3,37183,159539034
"000000000000000000000000000000000000000000000000000000000000e151",7,15941,159554975
"000000000000000000000000000000000000000000000000000000000000e160",15,28255,159583230
"000000000000000000000000000000000000000000000000000000000000e168",8,1780,159585010
"000000000000000000000000000000000000000000000000000000000000e16c",4,550,159585560
"000000000000000000000000000000000000000000000000000000000000e16d",1,11173,159596733
"000000000000000000000000000000000000000000000000000000000000e174",7,5252,159601985
"000000000000000000000000000000000000000000000000000000000000e181",13,35861,159637846
"000000000000000000000000000000000000000000000000000000000000e18d",12,73608,159711454
"000000000000000000000000000000000000000000000000000000000000e193",6,15438,159726892
"000000000000000000000000000000000000000000000000000000000000e1b1",30,210339,159937231
"000000000000000000000000000000000000000000000000000000000000e1b4",3,349,159937580
"000000000000000000000000000000000000000000000000000000000000e1b8",4,569,159938149
"000000000000000000000000000000000000000000000000000000000000e1c7",15,68121,160006270
"000000000000000000000000000000000000000000000000000000000000e1ca",3,401,160006671
"000000000000000000000000000000000000000000000000000000000000e202",55,106585,160113256
"000000000000000000000000000000000000000000000000000000000000e226",36,105396,160218652
"000000000000000000000000000000000000000000000000000000000000e229",3,420,160219072
"000000000000000000000000000000000000000000000000000000000000e22e",5,22078,160241150
"000000000000000000000000000000000000000000000000000000000000e23e",16,6512,160247662
"000000000000000000000000000000000000000000000000000000000000e255",23,90289,160337951
"000000000000000000000000000000000000000000000000000000000000e27a",37,8952,160346903
"000000000000000000000000000000000000000000000000000000000000e27d",3,234,160347137
"000000000000000000000000000000000000000000000000000000000000e286",9,23341,160370478
"000000000000000000000000000000000000000000000000000000000000e28d",7,546,160371024
"000000000000000000000000000000000000000000000000000000000000e299",12,22745,160393769
"000000000000000000000000000000000000000000000000000000000000e2af",22,32975,160426744
"000000000000000000000000000000000000000000000000000000000000e2e1",50,129180,160555924
"000000000000000000000000000000000000000000000000000000000000e2e6",5,3756,160559680
"000000000000000000000000000000000000000000000000000000000000e2ea",4,1889,160561569
"000000000000000000000000000000000000000000000000000000000000e2f1",7,4453,160566022
"000000000000000000000000000000000000000000000000000000000000e2f4",3,61172,160627194
"000000000000000000000000000000000000000000000000000000000000e309",20,222612,160849806
"000000000000000000000000000000000000000000000000000000000000e316",13,63318,160913124
"000000000000000000000000000000000000000000000000000000000000e31c",6,14750,160927874
"000000000000000000000000000000000000000000000000000000000000e340",36,131324,161059198
"000000000000000000000000000000000000000000000000000000000000e344",4,698,161059896
"000000000000000000000000000000000000000000000000000000000000e346",2,1314,161061210
"000000000000000000000000000000000000000000000000000000000000e375",47,38750,161099960
"000000000000000000000000000000000000000000000000000000000000e379",4,3718,161103678
"000000000000000000000000000000000000000000000000000000000000e37c",3,360,161104038
"000000000000000000000000000000000000000000000000000000000000e38b",15,7093,161111131
"000000000000000000000000000000000000000000000000000000000000e3b1",38,16485,161127616
"000000000000000000000000000000000000000000000000000000000000e3bd",12,6366,161133982
"000000000000000000000000000000000000000000000000000000000000e3ca",13,18694,161152676
"000000000000000000000000000000000000000000000000000000000000e3e2",24,18801,161171477
"000000000000000000000000000000000000000000000000000000000000e3f7",21,4384,161175861
"000000000000000000000000000000000000000000000000000000000000e3fe",7,624,161176485
"000000000000000000000000000000000000000000000000000000000000e41a",27,13909,161190394
"000000000000000000000000000000000000000000000000000000000000e423",9,4504,161194898
"000000000000000000000000000000000000000000000000000000000000e44d",42,19896,161214794
"000000000000000000000000000000000000000000000000000000000000e45e",17,9121,161223915
"000000000000000000000000000000000000000000000000000000000000e464",6,1242,161225157
"000000000000000000000000000000000000000000000000000000000000e4a5",65,49901,161275058
"000000000000000000000000000000000000000000000000000000000000e4bd",24,19035,161294093
"000000000000000000000000000000000000000000000000000000000000e4c8",11,2790,161296883
"000000000000000000000000000000000000000000000000000000000000e4ca",2,903,161297786
"000000000000000000000000000000000000000000000000000000000000e4d7",13,5817,161303603
"000000000000000000000000000000000000000000000000000000000000e4e0",9,10611,161314214
"000000000000000000000000000000000000000000000000000000000000e4e1",1,438,161314652
"000000000000000000000000000000000000000000000000000000000000e4e2",1,78,161314730
"000000000000000000000000000000000000000000000000000000000000e4ec",10,15949,161330679
"000000000000000000000000000000000000000000000000000000000000e505",24,22802,161353481
"000000000000000000000000000000000000000000000000000000000000e50c",7,571,161354052
"000000000000000000000000000000000000000000000000000000000000e50e",2,157,161354209
"000000000000000000000000000000000000000000000000000000000000e55d",79,69571,161423780
"000000000000000000000000000000000000000000000000000000000000e56d",16,15241,161439021
"000000000000000000000000000000000000000000000000000000000000e573",6,2678,161441699
"000000000000000000000000000000000000000000000000000000000000e57a",7,1571,161443270
"000000000000000000000000000000000000000000000000000000000000e596",28,16860,161460130
"000000000000000000000000000000000000000000000000000000000000e5d1",59,54761,161514891
"000000000000000000000000000000000000000000000000000000000000e5e0",15,13997,161528888
"000000000000000000000000000000000000000000000000000000000000e5e9",9,1173,161530061
"000000000000000000000000000000000000000000000000000000000000e60e",36,17025,161547086
"000000000000000000000000000000000000000000000000000000000000e623",21,11116,161558202
"000000000000000000000000000000000000000000000000000000000000e624",1,1845,161560047
"000000000000000000000000000000000000000000000000000000000000e62a",6,7283,161567330
"000000000000000000000000000000000000000000000000000000000000e63c",18,12440,161579770
"000000000000000000000000000000000000000000000000000000000000e65c",32,55309,161635079
"000000000000000000000000000000000000000000000000000000000000e665",9,14004,161649083
"000000000000000000000000000000000000000000000000000000000000e67e",25,21095,161670178
"000000000000000000000000000000000000000000000000000000000000e67f",1,149,161670327
"000000000000000000000000000000000000000000000000000000000000e6ac",45,39253,161709580
"000000000000000000000000000000000000000000000000000000000000e6b2",6,11743,161721323
"000000000000000000000000000000000000000000000000000000000000e6b5",3,672,161721995
"000000000000000000000000000000000000000000000000000000000000e6b9",4,2300,161724295
"000000000000000000000000000000000000000000000000000000000000e6bb",2,235,161724530
"000000000000000000000000000000000000000000000000000000000000e6c3",8,6285,161730815
"000000000000000000000000000000000000000000000000000000000000e6cb",8,2532,161733347
"000000000000000000000000000000000000000000000000000000000000e6d0",5,3806,161737153
"000000000000000000000000000000000000000000000000000000000000e6ea",26,51333,161788486
"000000000000000000000000000000000000000000000000000000000000e6f4",10,5423,161793909
"000000000000000000000000000000000000000000000000000000000000e70d",24,13329,161807238
"000000000000000000000000000000000000000000000000000000000000e726",25,63220,161870458
"000000000000000000000000000000000000000000000000000000000000e729",3,2240,161872698
"000000000000000000000000000000000000000000000000000000000000e731",8,17333,161890031
"000000000000000000000000000000000000000000000000000000000000e75b",42,110517,162000548
"000000000000000000000000000000000000000000000000000000000000e780",37,129391,162129939
"000000000000000000000000000000000000000000000000000000000000e782",2,149,162130088
"000000000000000000000000000000000000000000000000000000000000e78a",8,12731,162142819
"000000000000000000000000000000000000000000000000000000000000e7a6",28,17173,162159992
