x0,814e83b033ed118e7e1698344cd1daea6175278fbd3f61c13fdcdf08c8a9dabd
Era,1,Eratimeout,300
"000000000000000000000000000000000000000000000000000000000000b537",23,146061,126816298
"000000000000000000000000000000000000000000000000000000000000b53f",8,15346,126831644
"000000000000000000000000000000000000000000000000000000000000b543",4,14116,126845760
"000000000000000000000000000000000000000000000000000000000000b54a",7,4442,126850202
"000000000000000000000000000000000000000000000000000000000000b55d",19,61985,126912187
"000000000000000000000000000000000000000000000000000000000000b566",9,13087,126925274
"000000000000000000000000000000000000000000000000000000000000b56a",4,1059,126926333
"000000000000000000000000000000000000000000000000000000000000b572",8,3918,126930251
"000000000000000000000000000000000000000000000000000000000000b57a",8,112215,127042466
"000000000000000000000000000000000000000000000000000000000000b57b",1,11177,127053643
"000000000000000000000000000000000000000000000000000000000000b585",10,34718,127088361
"000000000000000000000000000000000000000000000000000000000000b58d",8,1410,127089771
"000000000000000000000000000000000000000000000000000000000000b58f",2,182,127089953
"000000000000000000000000000000000000000000000000000000000000b59e",15,25859,127115812
"000000000000000000000000000000000000000000000000000000000000b5b8",26,80701,127196513
"000000000000000000000000000000000000000000000000000000000000b5d8",32,112581,127309094
"000000000000000000000000000000000000000000000000000000000000b5e3",11,43345,127352439
"000000000000000000000000000000000000000000000000000000000000b5e9",6,2985,127355424
"000000000000000000000000000000000000000000000000000000000000b5ef",6,15646,127371070
"000000000000000000000000000000000000000000000000000000000000b5f0",1,80,127371150
"000000000000000000000000000000000000000000000000000000000000b5f5",5,11409,127382559
"000000000000000000000000000000000000000000000000000000000000b5fa",5,1702,127384261
"000000000000000000000000000000000000000000000000000000000000b63b",64,295968,127680229
"000000000000000000000000000000000000000000000000000000000000b63e",3,261,127680490
"000000000000000000000000000000000000000000000000000000000000b658",26,46620,127727110
"000000000000000000000000000000000000000000000000000000000000b665",13,54747,127781857
"000000000000000000000000000000000000000000000000000000000000b668",3,42656,127824513
"000000000000000000000000000000000000000000000000000000000000b6a0",56,269259,128093772
"000000000000000000000000000000000000000000000000000000000000b6a1",1,79,128093851
"000000000000000000000000000000000000000000000000000000000000b6ac",11,67153,128161004
"000000000000000000000000000000000000000000000000000000000000b6bc",16,42690,128203694
"000000000000000000000000000000000000000000000000000000000000b6c4",8,19815,128223509
"000000000000000000000000000000000000000000000000000000000000b6e2",30,187224,128410733
"000000000000000000000000000000000000000000000000000000000000b6e8",6,3001,128413734
"000000000000000000000000000000000000000000000000000000000000b6ed",5,27929,128441663
"000000000000000000000000000000000000000000000000000000000000b6f5",8,32847,128474510
"000000000000000000000000000000000000000000000000000000000000b6f6",1,105,128474615
"000000000000000000000000000000000000000000000000000000000000b6fc",6,48853,128523468
"000000000000000000000000000000000000000000000000000000000000b704",7,2135,128525603
"000000000000000000000000000000000000000000000000000000000000b720",28,226164,128751767
"000000000000000000000000000000000000000000000000000000000000b721",1,30786,128782553
"000000000000000000000000000000000000000000000000000000000000b729",8,51980,128834533
"000000000000000000000000000000000000000000000000000000000000b744",27,156163,128990696
"000000000000000000000000000000000000000000000000000000000000b753",15,171216,129161912
"000000000000000000000000000000000000000000000000000000000000b754",1,8263,129170175
"000000000000000000000000000000000000000000000000000000000000b75d",9,20859,129191034
"000000000000000000000000000000000000000000000000000000000000b767",10,230113,129421147
"000000000000000000000000000000000000000000000000000000000000b778",17,108031,129529178
"000000000000000000000000000000000000000000000000000000000000b77e",6,468,129529646
"000000000000000000000000000000000000000000000000000000000000b794",22,54672,129584318
"000000000000000000000000000000000000000000000000000000000000b79b",7,5912,129590230
"000000000000000000000000000000000000000000000000000000000000b7a6",11,91202,129681432
"000000000000000000000000000000000000000000000000000000000000b7a7",1,39961,129721393
"000000000000000000000000000000000000000000000000000000000000b7b9",18,57606,129778999
"000000000000000000000000000000000000000000000000000000000000b7d8",31,56058,129835057
"000000000000000000000000000000000000000000000000000000000000b7dc",4,2604,129837661
"000000000000000000000000000000000000000000000000000000000000b7e3",7,57168,129894829
"000000000000000000000000000000000000000000000000000000000000b7e5",2,15259,129910088
"000000000000000000000000000000000000000000000000000000000000b7e6",1,82,129910170
"000000000000000000000000000000000000000000000000000000000000b7f2",12,56128,129966298
"000000000000000000000000000000000000000000000000000000000000b7f5",3,240,129966538
"000000000000000000000000000000000000000000000000000000000000b81f",41,192395,130158933
"000000000000000000000000000000000000000000000000000000000000b836",23,41792,130200725
"000000000000000000000000000000000000000000000000000000000000b84c",22,242501,130443226
"000000000000000000000000000000000000000000000000000000000000b853",7,21812,130465038
"000000000000000000000000000000000000000000000000000000000000b87f",44,203747,130668785
"000000000000000000000000000000000000000000000000000000000000b8a7",40,49520,130718305
"000000000000000000000000000000000000000000000000000000000000b8ca",35,36854,130755159
"000000000000000000000000000000000000000000000000000000000000b8d8",14,33994,130789153
"000000000000000000000000000000000000000000000000000000000000b8e7",15,5322,130794475
"000000000000000000000000000000000000000000000000000000000000b8fc",21,32951,130827426
"000000000000000000000000000000000000000000000000000000000000b8fd",1,929,130828355
"000000000000000000000000000000000000000000000000000000000000b90c",14,40932,130869287
"000000000000000000000000000000000000000000000000000000000000b918",12,11945,130881232
"000000000000000000000000000000000000000000000000000000000000b91b",3,291,130881523
"000000000000000000000000000000000000000000000000000000000000b920",5,2701,130884224
"000000000000000000000000000000000000000000000000000000000000b92f",15,6307,130890531
"000000000000000000000000000000000000000000000000000000000000b939",10,1923,130892454
"000000000000000000000000000000000000000000000000000000000000b951",24,11554,130904008
"000000000000000000000000000000000000000000000000000000000000b957",6,10169,130914177
"000000000000000000000000000000000000000000000000000000000000b969",18,37293,130951470
"000000000000000000000000000000000000000000000000000000000000b970",7,18535,130970005
"000000000000000000000000000000000000000000000000000000000000b975",5,14377,130984382
"000000000000000000000000000000000000000000000000000000000000b978",3,239,130984621
"000000000000000000000000000000000000000000000000000000000000b997",31,40932,131025553
"000000000000000000000000000000000000000000000000000000000000b998",1,25014,131050567
"000000000000000000000000000000000000000000000000000000000000b9a7",15,17989,131068556
"000000000000000000000000000000000000000000000000000000000000b9c5",30,26950,131095506
"000000000000000000000000000000000000000000000000000000000000b9cb",6,11960,131107466
"000000000000000000000000000000000000000000000000000000000000b9d2",7,18394,131125860
"000000000000000000000000000000000000000000000000000000000000b9d5",3,2695,131128555
"000000000000000000000000000000000000000000000000000000000000b9da",5,8548,131137103
"000000000000000000000000000000000000000000000000000000000000b9e2",8,617,131137720
"000000000000000000000000000000000000000000000000000000000000ba1e",59,222331,131360051
"000000000000000000000000000000000000000000000000000000000000ba31",19,191349,131551400
"000000000000000000000000000000000000000000000000000000000000ba38",7,12670,131564070
"000000000000000000000000000000000000000000000000000000000000ba3a",2,6280,131570350
"000000000000000000000000000000000000000000000000000000000000ba5c",34,119399,131689749
"000000000000000000000000000000000000000000000000000000000000ba66",10,7390,131697139
"000000000000000000000000000000000000000000000000000000000000ba76",16,132123,131829262
"000000000000000000000000000000000000000000000000000000000000ba87",17,124550,131953812
"000000000000000000000000000000000000000000000000000000000000ba8a",3,228,131954040
"000000000000000000000000000000000000000000000000000000000000ba9e",20,32311,131986351
"000000000000000000000000000000000000000000000000000000000000baa2",4,200501,132186852
"000000000000000000000000000000000000000000000000000000000000bac3",33,198673,132385525
"000000000000000000000000000000000000000000000000000000000000bac7",4,6301,132391826
"000000000000000000000000000000000000000000000000000000000000bad6",15,19288,132411114
"000000000000000000000000000000000000000000000000000000000000baef",25,159729,132570843
"000000000000000000000000000000000000000000000000000000000000bb06",22,119537,132690380
"000000000000000000000000000000000000000000000000000000000000bb0a",4,37061,132727441
"000000000000000000000000000000000000000000000000000000000000bb1c",18,66295,132793736
"000000000000000000000000000000000000000000000000000000000000bb21",5,387,132794123
"000000000000000000000000000000000000000000000000000000000000bb32",17,78850,132872973
"000000000000000000000000000000000000000000000000000000000000bb3a",8,11671,132884644
"000000000000000000000000000000000000000000000000000000000000bb3f",5,23246,132907890
"000000000000000000000000000000000000000000000000000000000000bb44",5,873,132908763
"000000000000000000000000000000000000000000000000000000000000bb6f",43,133107,133041870
"000000000000000000000000000000000000000000000000000000000000bb81",18,144450,133186320
"000000000000000000000000000000000000000000000000000000000000bb9f",30,146623,133332943
"000000000000000000000000000000000000000000000000000000000000bbaf",16,50457,133383400
"000000000000000000000000000000000000000000000000000000000000bbbf",16,49335,133432735
"000000000000000000000000000000000000000000000000000000000000bbd9",26,27842,133460577
"000000000000000000000000000000000000000000000000000000000000bbdf",6,12898,133473475
"000000000000000000000000000000000000000000000000000000000000bbfc",29,159816,133633291
"000000000000000000000000000000000000000000000000000000000000bbfd",1,107,133633398
"000000000000000000000000000000000000000000000000000000000000bc09",11,18615,133652013
"000000000000000000000000000000000000000000000000000000000000bc0b",2,5429,133657442
"000000000000000000000000000000000000000000000000000000000000bc13",8,4498,133661940
"000000000000000000000000000000000000000000000000000000000000bc1c",9,40573,133702513
"000000000000000000000000000000000000000000000000000000000000bc2a",14,60497,133763010
"000000000000000000000000000000000000000000000000000000000000bc2c",2,155,133763165
"000000000000000000000000000000000000000000000000000000000000bc46",26,117259,133880424
"000000000000000000000000000000000000000000000000000000000000bc4c",6,1250,133881674
"000000000000000000000000000000000000000000000000000000000000bc57",11,4397,133886071
"000000000000000000000000000000000000000000000000000000000000bc71",26,79687,133965758
"000000000000000000000000000000000000000000000000000000000000bc76",5,380,133966138
"000000000000000000000000000000000000000000000000000000000000bc77",1,76,133966214
"000000000000000000000000000000000000000000000000000000000000bc7a",3,97524,134063738
"000000000000000000000000000000000000000000000000000000000000bc82",8,4626,134068364
"000000000000000000000000000000000000000000000000000000000000bc84",2,11351,134079715
"000000000000000000000000000000000000000000000000000000000000bc8c",8,7566,134087281
"000000000000000000000000000000000000000000000000000000000000bc90",4,63019,134150300
"000000000000000000000000000000000000000000000000000000000000bca4",20,130122,134280422
"000000000000000000000000000000000000000000000000000000000000bcb6",18,141828,134422250
"000000000000000000000000000000000000000000000000000000000000bcb8",2,196,134422446
"000000000000000000000000000000000000000000000000000000000000bcbd",5,453,134422899
"000000000000000000000000000000000000000000000000000000000000bccd",16,9572,134432471
"000000000000000000000000000000000000000000000000000000000000bcdf",18,7694,134440165
"000000000000000000000000000000000000000000000000000000000000bd04",36,124980,134565145
"000000000000000000000000000000000000000000000000000000000000bd1b",23,8594,134573739
"000000000000000000000000000000000000000000000000000000000000bd20",5,844,134574583
"000000000000000000000000000000000000000000000000000000000000bd22",2,1075,134575658
"000000000000000000000000000000000000000000000000000000000000bd35",19,1852,134577510
"000000000000000000000000000000000000000000000000000000000000bd37",2,3358,134580868
"000000000000000000000000000000000000000000000000000000000000bd3c",5,375,134581243
"000000000000000000000000000000000000000000000000000000000000bd53",23,129128,134710371
"000000000000000000000000000000000000000000000000000000000000bd60",13,96557,134806928
"000000000000000000000000000000000000000000000000000000000000bd84",36,121049,134927977
"000000000000000000000000000000000000000000000000000000000000bd86",2,167,134928144
"000000000000000000000000000000000000000000000000000000000000bd92",12,91533,135019677
"000000000000000000000000000000000000000000000000000000000000bd97",5,699,135020376
"000000000000000000000000000000000000000000000000000000000000bda7",16,177462,135197838
"000000000000000000000000000000000000000000000000000000000000bdab",4,101572,135299410
"000000000000000000000000000000000000000000000000000000000000bdce",35,106693,135406103
"000000000000000000000000000000000000000000000000000000000000bdd1",3,233,135406336
"000000000000000000000000000000000000000000000000000000000000bddc",11,45800,135452136
"000000000000000000000000000000000000000000000000000000000000bde1",5,9548,135461684
"000000000000000000000000000000000000000000000000000000000000bdf7",22,121654,135583338
"000000000000000000000000000000000000000000000000000000000000bdfe",7,46649,135629987
"000000000000000000000000000000000000000000000000000000000000be05",6,28228,135658215
"000000000000000000000000000000000000000000000000000000000000be0f",10,2888,135661103
"000000000000000000000000000000000000000000000000000000000000be13",4,10423,135671526
"000000000000000000000000000000000000000000000000000000000000be1a",7,17030,135688556
"000000000000000000000000000000000000000000000000000000000000be28",14,66879,135755435
"000000000000000000000000000000000000000000000000000000000000be2c",4,1964,135757399
"000000000000000000000000000000000000000000000000000000000000be4c",32,68260,135825659
"000000000000000000000000000000000000000000000000000000000000be5b",15,140079,135965738
"000000000000000000000000000000000000000000000000000000000000be67",12,54270,136020008
"000000000000000000000000000000000000000000000000000000000000be69",2,155,136020163
"000000000000000000000000000000000000000000000000000000000000be91",40,222723,136242886
"000000000000000000000000000000000000000000000000000000000000be9b",10,41666,136284552
"000000000000000000000000000000000000000000000000000000000000bea2",7,47752,136332304
"000000000000000000000000000000000000000000000000000000000000bea8",6,25418,136357722
"000000000000000000000000000000000000000000000000000000000000bebd",21,9261,136366983
"000000000000000000000000000000000000000000000000000000000000bec9",12,5003,136371986
"000000000000000000000000000000000000000000000000000000000000becb",2,183,136372169
"000000000000000000000000000000000000000000000000000000000000becc",1,92,136372261
"000000000000000000000000000000000000000000000000000000000000bef1",37,11982,136384243
"000000000000000000000000000000000000000000000000000000000000bef4",3,265,136384508
"000000000000000000000000000000000000000000000000000000000000bef7",3,4960,136389468
"000000000000000000000000000000000000000000000000000000000000bf08",16,20398,136409866
"000000000000000000000000000000000000000000000000000000000000bf12",10,13827,136423693
"000000000000000000000000000000000000000000000000000000000000bf16",4,1754,136425447
"000000000000000000000000000000000000000000000000000000000000bf1c",6,971,136426418
"000000000000000000000000000000000000000000000000000000000000bf20",4,2726,136429144
"000000000000000000000000000000000000000000000000000000000000bf29",9,11373,136440517
"000000000000000000000000000000000000000000000000000000000000bf38",15,10136,136450653
"000000000000000000000000000000000000000000000000000000000000bf52",26,13774,136464427
"000000000000000000000000000000000000000000000000000000000000bf57",5,3540,136467967
"000000000000000000000000000000000000000000000000000000000000bf6d",22,11693,136479660
"000000000000000000000000000000000000000000000000000000000000bf7c",15,26849,136506509
"000000000000000000000000000000000000000000000000000000000000bf7f",3,1788,136508297
"000000000000000000000000000000000000000000000000000000000000bfa7",40,133996,136642293
"000000000000000000000000000000000000000000000000000000000000bfa9",2,154,136642447
"000000000000000000000000000000000000000000000000000000000000bfab",2,156,136642603
"000000000000000000000000000000000000000000000000000000000000bfcd",34,71141,136713744
"000000000000000000000000000000000000000000000000000000000000bfdb",14,39371,136753115
"000000000000000000000000000000000000000000000000000000000000bfe3",8,27451,136780566
"000000000000000000000000000000000000000000000000000000000000bff1",14,101176,136881742
"000000000000000000000000000000000000000000000000000000000000bffb",10,116926,136998668
"000000000000000000000000000000000000000000000000000000000000c00f",19,3953,137002621
"000000000000000000000000000000000000000000000000000000000000c021",18,69581,137072202
"000000000000000000000000000000000000000000000000000000000000c03d",28,190109,137262311
"000000000000000000000000000000000000000000000000000000000000c046",9,15909,137278220
"000000000000000000000000000000000000000000000000000000000000c049",3,233,137278453
"000000000000000000000000000000000000000000000000000000000000c060",23,87888,137366341
"000000000000000000000000000000000000000000000000000000000000c062",2,152,137366493
"000000000000000000000000000000000000000000000000000000000000c06e",12,17243,137383736
"000000000000000000000000000000000000000000000000000000000000c087",25,154887,137538623
"000000000000000000000000000000000000000000000000000000000000c09a",19,84691,137623314
"000000000000000000000000000000000000000000000000000000000000c0a0",6,13265,137636579
"000000000000000000000000000000000000000000000000000000000000c0ab",11,99274,137735853
"000000000000000000000000000000000000000000000000000000000000c0ba",15,95064,137830917
"000000000000000000000000000000000000000000000000000000000000c0c5",11,55767,137886684
"000000000000000000000000000000000000000000000000000000000000c0cd",8,39674,137926358
"000000000000000000000000000000000000000000000000000000000000c0e2",21,1990,137928348
"000000000000000000000000000000000000000000000000000000000000c0fd",27,83498,138011846
"000000000000000000000000000000000000000000000000000000000000c100",2,181,138012027
"000000000000000000000000000000000000000000000000000000000000c107",7,27925,138039952
"000000000000000000000000000000000000000000000000000000000000c117",16,125195,138165147
"000000000000000000000000000000000000000000000000000000000000c11c",5,375,138165522
"000000000000000000000000000000000000000000000000000000000000c131",21,36236,138201758
"000000000000000000000000000000000000000000000000000000000000c13e",13,8277,138210035
"000000000000000000000000000000000000000000000000000000000000c14d",15,80359,138290394
"000000000000000000000000000000000000000000000000000000000000c16e",33,111120,138401514
"000000000000000000000000000000000000000000000000000000000000c175",7,39297,138440811
"000000000000000000000000000000000000000000000000000000000000c18c",23,77364,138518175
"000000000000000000000000000000000000000000000000000000000000c195",9,33063,138551238
"000000000000000000000000000000000000000000000000000000000000c1bf",42,260453,138811691
"000000000000000000000000000000000000000000000000000000000000c1cf",16,59753,138871444
"000000000000000000000000000000000000000000000000000000000000c1f8",41,169703,139041147
"000000000000000000000000000000000000000000000000000000000000c1fb",3,247,139041394
"000000000000000000000000000000000000000000000000000000000000c200",4,5750,139047144
"000000000000000000000000000000000000000000000000000000000000c23b",59,184891,139232035
"000000000000000000000000000000000000000000000000000000000000c24d",18,17297,139249332
"000000000000000000000000000000000000000000000000000000000000c25d",16,47341,139296673
"000000000000000000000000000000000000000000000000000000000000c260",3,234,139296907
"000000000000000000000000000000000000000000000000000000000000c262",2,152,139297059
"000000000000000000000000000000000000000000000000000000000000c269",7,519,139297578
"000000000000000000000000000000000000000000000000000000000000c28b",34,95791,139393369
"000000000000000000000000000000000000000000000000000000000000c29e",19,61677,139455046
"000000000000000000000000000000000000000000000000000000000000c2a7",9,33489,139488535
"000000000000000000000000000000000000000000000000000000000000c2aa",3,40303,139528838
"000000000000000000000000000000000000000000000000000000000000c2bd",19,68591,139597429
"000000000000000000000000000000000000000000000000000000000000c2c3",6,57108,139654537
"000000000000000000000000000000000000000000000000000000000000c2d3",16,20721,139675258
"000000000000000000000000000000000000000000000000000000000000c2eb",24,142413,139817671
"000000000000000000000000000000000000000000000000000000000000c2f7",12,49823,139867494
"000000000000000000000000000000000000000000000000000000000000c317",31,170171,140037665
"000000000000000000000000000000000000000000000000000000000000c31e",7,77682,140115347
"000000000000000000000000000000000000000000000000000000000000c329",11,71151,140186498
"000000000000000000000000000000000000000000000000000000000000c331",8,54104,140240602
"000000000000000000000000000000000000000000000000000000000000c340",15,25667,140266269
"000000000000000000000000000000000000000000000000000000000000c348",8,18594,140284863
"000000000000000000000000000000000000000000000000000000000000c350",8,68295,140353158
"000000000000000000000000000000000000000000000000000000000000c351",1,83,140353241
"000000000000000000000000000000000000000000000000000000000000c356",5,1489,140354730
"000000000000000000000000000000000000000000000000000000000000c35a",4,352,140355082
"000000000000000000000000000000000000000000000000000000000000c35d",3,9387,140364469
"000000000000000000000000000000000000000000000000000000000000c37b",30,76318,140440787
"000000000000000000000000000000000000000000000000000000000000c386",11,22394,140463181
"000000000000000000000000000000000000000000000000000000000000c38b",5,10678,140473859
"000000000000000000000000000000000000000000000000000000000000c3b1",38,150603,140624462
"000000000000000000000000000000000000000000000000000000000000c3b7",6,15272,140639734
"000000000000000000000000000000000000000000000000000000000000c3bc",5,11991,140651725
"000000000000000000000000000000000000000000000000000000000000c3d0",20,138355,140790080
"000000000000000000000000000000000000000000000000000000000000c3ed",29,62081,140852161
"000000000000000000000000000000000000000000000000000000000000c3f8",11,64918,140917079
"000000000000000000000000000000000000000000000000000000000000c411",24,20166,140937245
"000000000000000000000000000000000000000000000000000000000000c412",1,143,140937388
"000000000000000000000000000000000000000000000000000000000000c423",17,65197,141002585
"000000000000000000000000000000000000000000000000000000000000c429",6,9220,141011805
"000000000000000000000000000000000000000000000000000000000000c430",7,534,141012339
"000000000000000000000000000000000000000000000000000000000000c437",7,554,141012893
"000000000000000000000000000000000000000000000000000000000000c44b",20,117820,141130713
"000000000000000000000000000000000000000000000000000000000000c454",9,39081,141169794
"000000000000000000000000000000000000000000000000000000000000c468",20,73229,141243023
"000000000000000000000000000000000000000000000000000000000000c46c",4,36841,141279864
"000000000000000000000000000000000000000000000000000000000000c471",5,17084,141296948
"000000000000000000000000000000000000000000000000000000000000c473",2,1617,141298565
"000000000000000000000000000000000000000000000000000000000000c489",22,11484,141310049
"000000000000000000000000000000000000000000000000000000000000c49a",17,1873,141311922
"000000000000000000000000000000000000000000000000000000000000c4aa",16,2238,141314160
"000000000000000000000000000000000000000000000000000000000000c4ab",1,111,141314271
"000000000000000000000000000000000000000000000000000000000000c4bd",18,13238,141327509
"000000000000000000000000000000000000000000000000000000000000c4c6",9,7827,141335336
"000000000000000000000000000000000000000000000000000000000000c4d3",13,12374,141347710
"000000000000000000000000000000000000000000000000000000000000c4e9",22,38066,141385776
"000000000000000000000000000000000000000000000000000000000000c54b",97,78598,141464374
"000000000000000000000000000000000000000000000000000000000000c54d",2,1647,141466021
"000000000000000000000000000000000000000000000000000000000000c54e",1,94,141466115
"000000000000000000000000000000000000000000000000000000000000c550",2,186,141466301
"000000000000000000000000000000000000000000000000000000000000c556",6,2713,141469014
"000000000000000000000000000000000000000000000000000000000000c562",12,14442,141483456
"000000000000000000000000000000000000000000000000000000000000c563",1,3821,141487277
"000000000000000000000000000000000000000000000000000000000000c58c",41,37256,141524533
"000000000000000000000000000000000000000000000000000000000000c58f",3,4792,141529325
"000000000000000000000000000000000000000000000000000000000000c596",7,20779,141550104
"000000000000000000000000000000000000000000000000000000000000c59e",8,10277,141560381
"000000000000000000000000000000000000000000000000000000000000c5d4",54,42928,141603309
"000000000000000000000000000000000000000000000000000000000000c5d8",4,2707,141606016
"000000000000000000000000000000000000000000000000000000000000c5ed",21,39100,141645116
"000000000000000000000000000000000000000000000000000000000000c5f2",5,719,141645835
"000000000000000000000000000000000000000000000000000000000000c603",16,2290,141648125
"000000000000000000000000000000000000000000000000000000000000c604",1,146,141648271
"000000000000000000000000000000000000000000000000000000000000c607",3,440,141648711
"000000000000000000000000000000000000000000000000000000000000c614",13,8955,141657666
"000000000000000000000000000000000000000000000000000000000000c620",12,6473,141664139
"000000000000000000000000000000000000000000000000000000000000c62c",12,5619,141669758
"000000000000000000000000000000000000000000000000000000000000c630",4,359,141670117
"000000000000000000000000000000000000000000000000000000000000c633",3,1465,141671582
"000000000000000000000000000000000000000000000000000000000000c646",19,12804,141684386
"000000000000000000000000000000000000000000000000000000000000c649",3,238,141684624
"000000000000000000000000000000000000000000000000000000000000c680",55,39598,141724222
"000000000000000000000000000000000000000000000000000000000000c686",6,19349,141743571
"000000000000000000000000000000000000000000000000000000000000c697",17,80152,141823723
"000000000000000000000000000000000000000000000000000000000000c699",2,7069,141830792
"000000000000000000000000000000000000000000000000000000000000c6aa",17,14985,141845777
"000000000000000000000000000000000000000000000000000000000000c6bd",19,154721,142000498
"000000000000000000000000000000000000000000000000000000000000c6c6",9,10966,142011464
"000000000000000000000000000000000000000000000000000000000000c6dd",23,92911,142104375
"000000000000000000000000000000000000000000000000000000000000c6e4",7,16098,142120473
"000000000000000000000000000000000000000000000000000000000000c6f8",20,1981,142122454
"000000000000000000000000000000000000000000000000000000000000c702",9,45739,142168193
"000000000000000000000000000000000000000000000000000000000000c719",23,17112,142185305
"000000000000000000000000000000000000000000000000000000000000c71a",1,6532,142191837
"000000000000000000000000000000000000000000000000000000000000c733",25,11754,142203591
"000000000000000000000000000000000000000000000000000000000000c734",1,139,142203730
"000000000000000000000000000000000000000000000000000000000000c742",14,39794,142243524
"000000000000000000000000000000000000000000000000000000000000c75b",25,40642,142284166
"000000000000000000000000000000000000000000000000000000000000c75e",3,8255,142292421
"000000000000000000000000000000000000000000000000000000000000c77f",33,24787,142317208
"000000000000000000000000000000000000000000000000000000000000c787",8,22706,142339914
"000000000000000000000000000000000000000000000000000000000000c79c",21,47688,142387602
"000000000000000000000000000000000000000000000000000000000000c7a5",9,7624,142395226
"000000000000000000000000000000000000000000000000000000000000c7b3",14,39046,142434272
"000000000000000000000000000000000000000000000000000000000000c7ca",23,18232,142452504
"000000000000000000000000000000000000000000000000000000000000c806",59,51501,142504005
"000000000000000000000000000000000000000000000000000000000000c80f",9,3889,142507894
"000000000000000000000000000000000000000000000000000000000000c815",6,1635,142509529
"000000000000000000000000000000000000000000000000000000000000c818",3,234,142509763
"000000000000000000000000000000000000000000000000000000000000c81d",5,15675,142525438
"000000000000000000000000000000000000000000000000000000000000c81e",1,88,142525526
"000000000000000000000000000000000000000000000000000000000000c836",24,159252,142684778
"000000000000000000000000000000000000000000000000000000000000c83a",4,28326,142713104
"000000000000000000000000000000000000000000000000000000000000c83e",4,41761,142754865
"000000000000000000000000000000000000000000000000000000000000c847",9,7599,142762464
"000000000000000000000000000000000000000000000000000000000000c85f",24,48768,142811232
"000000000000000000000000000000000000000000000000000000000000c864",5,6959,142818191
"000000000000000000000000000000000000000000000000000000000000c876",18,13092,142831283
"000000000000000000000000000000000000000000000000000000000000c881",11,108560,142939843
"000000000000000000000000000000000000000000000000000000000000c889",8,26057,142965900
"000000000000000000000000000000000000000000000000000000000000c89a",17,3892,142969792
"000000000000000000000000000000000000000000000000000000000000c8d8",62,197000,143166792
"000000000000000000000000000000000000000000000000000000000000c8f3",27,62858,143229650
"000000000000000000000000000000000000000000000000000000000000c8f8",5,11634,143241284
"000000000000000000000000000000000000000000000000000000000000c90d",20,125123,143366407
"000000000000000000000000000000000000000000000000000000000000c928",27,92056,143458463
"000000000000000000000000000000000000000000000000000000000000c936",14,72872,143531335
"000000000000000000000000000000000000000000000000000000000000c945",15,135025,143666360
"000000000000000000000000000000000000000000000000000000000000c95c",23,192942,143859302
"000000000000000000000000000000000000000000000000000000000000c968",12,42196,143901498
"000000000000000000000000000000000000000000000000000000000000c984",28,135845,144037343
"000000000000000000000000000000000000000000000000000000000000c98a",6,76224,144113567
"000000000000000000000000000000000000000000000000000000000000c9a6",28,86307,144199874
"000000000000000000000000000000000000000000000000000000000000c9da",52,222197,144422071
"000000000000000000000000000000000000000000000000000000000000c9eb",17,92329,144514400
"000000000000000000000000000000000000000000000000000000000000c9fb",16,125794,144640194
"000000000000000000000000000000000000000000000000000000000000ca02",6,8685,144648879
"000000000000000000000000000000000000000000000000000000000000ca11",15,28392,144677271
"000000000000000000000000000000000000000000000000000000000000ca12",1,5895,144683166
"000000000000000000000000000000000000000000000000000000000000ca15",3,2240,144685406
"000000000000000000000000000000000000000000000000000000000000ca21",12,3869,144689275
"000000000000000000000000000000000000000000000000000000000000ca23",2,200,144689475
"000000000000000000000000000000000000000000000000000000000000ca52",47,15312,144704787
"000000000000000000000000000000000000000000000000000000000000ca56",4,885,144705672
"000000000000000000000000000000000000000000000000000000000000ca58",2,432,144706104
"000000000000000000000000000000000000000000000000000000000000ca60",8,1744,144707848
"000000000000000000000000000000000000000000000000000000000000ca65",5,799,144708647
"000000000000000000000000000000000000000000000000000000000000ca77",18,8596,144717243
"000000000000000000000000000000000000000000000000000000000000ca93",28,10646,144727889
"000000000000000000000000000000000000000000000000000000000000ca97",4,324,144728213
"000000000000000000000000000000000000000000000000000000000000caa4",13,7349,144735562
"000000000000000000000000000000000000000000000000000000000000cabd",25,11316,144746878
"000000000000000000000000000000000000000000000000000000000000cb06",72,68827,144815705
"000000000000000000000000000000000000000000000000000000000000cb0a",4,323,144816028
"000000000000000000000000000000000000000000000000000000000000cb0e",4,346,144816374
"000000000000000000000000000000000000000000000000000000000000cb27",25,9073,144825447
"000000000000000000000000000000000000000000000000000000000000cb2d",6,6659,144832106
"000000000000000000000000000000000000000000000000000000000000cb3a",13,2524,144834630
"000000000000000000000000000000000000000000000000000000000000cb3f",5,6894,144841524
"000000000000000000000000000000000000000000000000000000000000cb50",17,22091,144863615
"000000000000000000000000000000000000000000000000000000000000cb52",2,149,144863764
"000000000000000000000000000000000000000000000000000000000000cb6e",28,32305,144896069
"000000000000000000000000000000000000000000000000000000000000cb77",9,5202,144901271
"000000000000000000000000000000000000000000000000000000000000cb82",11,24564,144925835
"000000000000000000000000000000000000000000000000000000000000cb87",5,1931,144927766
"000000000000000000000000000000000000000000000000000000000000cb8a",3,266,144928032
"000000000000000000000000000000000000000000000000000000000000cb90",6,4691,144932723
"000000000000000000000000000000000000000000000000000000000000cba9",25,11870,144944593
"000000000000000000000000000000000000000000000000000000000000cbab",2,1283,144945876
