x0,3b7db59ddf063201db7fe352d68f1e01cb59f7e1f7930baf3962ef3b7e858b28
Era,1,Eratimeout,300
"000000000000000000000000000000000000000000000000000000000000a758",10,1331,121082438
"000000000000000000000000000000000000000000000000000000000000a762",10,79743,121162181
"000000000000000000000000000000000000000000000000000000000000a772",16,59053,121221234
"000000000000000000000000000000000000000000000000000000000000a773",1,77,121221311
"000000000000000000000000000000000000000000000000000000000000a77d",10,6533,121227844
"000000000000000000000000000000000000000000000000000000000000a784",7,10453,121238297
"000000000000000000000000000000000000000000000000000000000000a79c",24,142733,121381030
"000000000000000000000000000000000000000000000000000000000000a7a9",13,13719,121394749
"000000000000000000000000000000000000000000000000000000000000a7b4",11,41955,121436704
"000000000000000000000000000000000000000000000000000000000000a7bf",11,9586,121446290
"000000000000000000000000000000000000000000000000000000000000a7e2",35,109097,121555387
"000000000000000000000000000000000000000000000000000000000000a7e9",7,8858,121564245
"000000000000000000000000000000000000000000000000000000000000a801",23,100094,121664339
"000000000000000000000000000000000000000000000000000000000000a80f",14,31198,121695537
"000000000000000000000000000000000000000000000000000000000000a81e",15,25157,121720694
"000000000000000000000000000000000000000000000000000000000000a825",7,20903,121741597
"000000000000000000000000000000000000000000000000000000000000a82a",5,1377,121742974
"000000000000000000000000000000000000000000000000000000000000a831",7,5754,121748728
"000000000000000000000000000000000000000000000000000000000000a832",1,20654,121769382
"000000000000000000000000000000000000000000000000000000000000a834",2,2251,121771633
"000000000000000000000000000000000000000000000000000000000000a840",12,37339,121808972
"000000000000000000000000000000000000000000000000000000000000a85c",28,49281,121858253
"000000000000000000000000000000000000000000000000000000000000a85d",1,79,121858332
"000000000000000000000000000000000000000000000000000000000000a85f",2,1314,121859646
"000000000000000000000000000000000000000000000000000000000000a863",4,1485,121861131
"000000000000000000000000000000000000000000000000000000000000a864",1,75,121861206
"000000000000000000000000000000000000000000000000000000000000a8ce",106,602921,122464127
"000000000000000000000000000000000000000000000000000000000000a8d5",7,101689,122565816
"000000000000000000000000000000000000000000000000000000000000a8d6",1,6149,122571965
"000000000000000000000000000000000000000000000000000000000000a8d8",2,157,122572122
"000000000000000000000000000000000000000000000000000000000000a8ea",18,35594,122607716
"000000000000000000000000000000000000000000000000000000000000a8fa",16,56791,122664507
"000000000000000000000000000000000000000000000000000000000000a902",7,29186,122693693
"000000000000000000000000000000000000000000000000000000000000a90e",12,263112,122956805
"000000000000000000000000000000000000000000000000000000000000a91b",13,53509,123010314
"000000000000000000000000000000000000000000000000000000000000a920",5,388,123010702
"000000000000000000000000000000000000000000000000000000000000a926",6,453,123011155
"000000000000000000000000000000000000000000000000000000000000a93d",23,73940,123085095
"000000000000000000000000000000000000000000000000000000000000a93f",2,4365,123089460
"000000000000000000000000000000000000000000000000000000000000a951",18,61867,123151327
"000000000000000000000000000000000000000000000000000000000000a952",1,3069,123154396
"000000000000000000000000000000000000000000000000000000000000a95c",10,43362,123197758
"000000000000000000000000000000000000000000000000000000000000a966",10,46169,123243927
"000000000000000000000000000000000000000000000000000000000000a96d",7,534,123244461
"000000000000000000000000000000000000000000000000000000000000a99c",47,302772,123547233
"000000000000000000000000000000000000000000000000000000000000a9a5",9,685,123547918
"000000000000000000000000000000000000000000000000000000000000a9ab",6,150415,123698333
"000000000000000000000000000000000000000000000000000000000000a9b1",6,1209,123699542
"000000000000000000000000000000000000000000000000000000000000a9cd",28,118813,123818355
"000000000000000000000000000000000000000000000000000000000000a9d4",7,535,123818890
"000000000000000000000000000000000000000000000000000000000000a9d8",4,36223,123855113
"000000000000000000000000000000000000000000000000000000000000a9e2",10,75807,123930920
"000000000000000000000000000000000000000000000000000000000000aa02",31,108294,124039214
"000000000000000000000000000000000000000000000000000000000000aa18",22,6959,124046173
"000000000000000000000000000000000000000000000000000000000000aa1a",2,183,124046356
"000000000000000000000000000000000000000000000000000000000000aa22",8,3824,124050180
"000000000000000000000000000000000000000000000000000000000000aa25",3,2112,124052292
"000000000000000000000000000000000000000000000000000000000000aa2d",8,705,124052997
"000000000000000000000000000000000000000000000000000000000000aa2f",2,179,124053176
"000000000000000000000000000000000000000000000000000000000000aa4f",32,32645,124085821
"000000000000000000000000000000000000000000000000000000000000aa65",22,19103,124104924
"000000000000000000000000000000000000000000000000000000000000aa69",4,16791,124121715
"000000000000000000000000000000000000000000000000000000000000aa72",9,8682,124130397
"000000000000000000000000000000000000000000000000000000000000aa77",5,20937,124151334
"000000000000000000000000000000000000000000000000000000000000aa82",11,62902,124214236
"000000000000000000000000000000000000000000000000000000000000aa87",5,1292,124215528
"000000000000000000000000000000000000000000000000000000000000aa8c",5,55140,124270668
"000000000000000000000000000000000000000000000000000000000000aaa3",23,164588,124435256
"000000000000000000000000000000000000000000000000000000000000aaa8",5,1400,124436656
"000000000000000000000000000000000000000000000000000000000000aab0",8,190275,124626931
"000000000000000000000000000000000000000000000000000000000000aac4",20,221997,124848928
"000000000000000000000000000000000000000000000000000000000000aac9",5,692,124849620
"000000000000000000000000000000000000000000000000000000000000aae2",25,42549,124892169
"000000000000000000000000000000000000000000000000000000000000ab05",34,244291,125136460
"000000000000000000000000000000000000000000000000000000000000ab09",4,117424,125253884
"000000000000000000000000000000000000000000000000000000000000ab16",13,59668,125313552
"000000000000000000000000000000000000000000000000000000000000ab21",11,48233,125361785
"000000000000000000000000000000000000000000000000000000000000ab28",7,955,125362740
"000000000000000000000000000000000000000000000000000000000000ab43",27,92885,125455625
"000000000000000000000000000000000000000000000000000000000000ab71",46,287622,125743247
"000000000000000000000000000000000000000000000000000000000000ab78",7,28344,125771591
"000000000000000000000000000000000000000000000000000000000000ab8a",18,108701,125880292
"000000000000000000000000000000000000000000000000000000000000ab95",11,74693,125954985
"000000000000000000000000000000000000000000000000000000000000ab9d",8,595,125955580
"000000000000000000000000000000000000000000000000000000000000abb8",27,100700,126056280
"000000000000000000000000000000000000000000000000000000000000abb9",1,18549,126074829
"000000000000000000000000000000000000000000000000000000000000abc7",14,78602,126153431
"000000000000000000000000000000000000000000000000000000000000abd3",12,15342,126168773
"000000000000000000000000000000000000000000000000000000000000abe6",19,8877,126177650
"000000000000000000000000000000000000000000000000000000000000ac06",31,161556,126339206
"000000000000000000000000000000000000000000000000000000000000ac32",44,285252,126624458
"000000000000000000000000000000000000000000000000000000000000ac46",20,116302,126740760
"000000000000000000000000000000000000000000000000000000000000ac57",17,121412,126862172
"000000000000000000000000000000000000000000000000000000000000ac5d",6,11552,126873724
"000000000000000000000000000000000000000000000000000000000000ac5f",2,274,126873998
"000000000000000000000000000000000000000000000000000000000000ac86",39,284676,127158674
"000000000000000000000000000000000000000000000000000000000000ac87",1,74,127158748
"000000000000000000000000000000000000000000000000000000000000ac93",12,36056,127194804
"000000000000000000000000000000000000000000000000000000000000acb6",35,57410,127252214
"000000000000000000000000000000000000000000000000000000000000acba",4,298,127252512
"000000000000000000000000000000000000000000000000000000000000ace5",43,103191,127355703
"000000000000000000000000000000000000000000000000000000000000acee",9,50197,127405900
"000000000000000000000000000000000000000000000000000000000000ad05",22,193806,127599706
"000000000000000000000000000000000000000000000000000000000000ad1b",22,6672,127606378
"000000000000000000000000000000000000000000000000000000000000ad4f",52,73061,127679439
"000000000000000000000000000000000000000000000000000000000000ad52",3,1028,127680467
"000000000000000000000000000000000000000000000000000000000000ad57",5,10553,127691020
"000000000000000000000000000000000000000000000000000000000000ad5b",4,5910,127696930
"000000000000000000000000000000000000000000000000000000000000ad67",12,4441,127701371
"000000000000000000000000000000000000000000000000000000000000ad72",11,136951,127838322
"000000000000000000000000000000000000000000000000000000000000ad76",4,534,127838856
"000000000000000000000000000000000000000000000000000000000000ad7e",8,3714,127842570
"000000000000000000000000000000000000000000000000000000000000ad89",11,44847,127887417
"000000000000000000000000000000000000000000000000000000000000ad96",13,19813,127907230
"000000000000000000000000000000000000000000000000000000000000adb3",29,117938,128025168
"000000000000000000000000000000000000000000000000000000000000adc7",20,176252,128201420
"000000000000000000000000000000000000000000000000000000000000adcc",5,12235,128213655
"000000000000000000000000000000000000000000000000000000000000add0",4,554,128214209
"000000000000000000000000000000000000000000000000000000000000add3",3,43202,128257411
"000000000000000000000000000000000000000000000000000000000000adda",7,98243,128355654
"000000000000000000000000000000000000000000000000000000000000adf1",23,110081,128465735
"000000000000000000000000000000000000000000000000000000000000ae01",15,92266,128558001
"000000000000000000000000000000000000000000000000000000000000ae04",3,244,128558245
"000000000000000000000000000000000000000000000000000000000000ae11",13,40218,128598463
"000000000000000000000000000000000000000000000000000000000000ae18",7,21368,128619831
"000000000000000000000000000000000000000000000000000000000000ae26",14,11292,128631123
"000000000000000000000000000000000000000000000000000000000000ae3e",24,71326,128702449
"000000000000000000000000000000000000000000000000000000000000ae3f",1,431,128702880
"000000000000000000000000000000000000000000000000000000000000ae50",17,7730,128710610
"000000000000000000000000000000000000000000000000000000000000ae55",5,386,128710996
"000000000000000000000000000000000000000000000000000000000000ae5a",5,380,128711376
"000000000000000000000000000000000000000000000000000000000000ae94",58,30376,128741752
"000000000000000000000000000000000000000000000000000000000000ae98",4,3895,128745647
"000000000000000000000000000000000000000000000000000000000000aea9",17,11482,128757129
"000000000000000000000000000000000000000000000000000000000000aec9",32,25372,128782501
"000000000000000000000000000000000000000000000000000000000000aecd",4,555,128783056
"000000000000000000000000000000000000000000000000000000000000aedc",15,3737,128786793
"000000000000000000000000000000000000000000000000000000000000af12",53,80577,128867370
"000000000000000000000000000000000000000000000000000000000000af19",7,524,128867894
"000000000000000000000000000000000000000000000000000000000000af48",47,419212,129287106
"000000000000000000000000000000000000000000000000000000000000af4d",5,46997,129334103
"000000000000000000000000000000000000000000000000000000000000af5c",15,47614,129381717
"000000000000000000000000000000000000000000000000000000000000af7b",31,54915,129436632
"000000000000000000000000000000000000000000000000000000000000af7c",1,78,129436710
"000000000000000000000000000000000000000000000000000000000000af8e",18,46581,129483291
"000000000000000000000000000000000000000000000000000000000000afb1",35,129108,129612399
"000000000000000000000000000000000000000000000000000000000000afce",29,66464,129678863
"000000000000000000000000000000000000000000000000000000000000aff0",34,236098,129914961
"000000000000000000000000000000000000000000000000000000000000aff7",7,6449,129921410
"000000000000000000000000000000000000000000000000000000000000b040",72,65890,129987300
"000000000000000000000000000000000000000000000000000000000000b041",1,77,129987377
"000000000000000000000000000000000000000000000000000000000000b04a",9,25275,130012652
"000000000000000000000000000000000000000000000000000000000000b079",47,50405,130063057
"000000000000000000000000000000000000000000000000000000000000b093",26,14338,130077395
"000000000000000000000000000000000000000000000000000000000000b0a1",14,3245,130080640
"000000000000000000000000000000000000000000000000000000000000b0b4",19,29680,130110320
"000000000000000000000000000000000000000000000000000000000000b0cc",24,33194,130143514
"000000000000000000000000000000000000000000000000000000000000b0d1",5,8455,130151969
"000000000000000000000000000000000000000000000000000000000000b0e8",23,11997,130163966
"000000000000000000000000000000000000000000000000000000000000b0f2",10,1209,130165175
"000000000000000000000000000000000000000000000000000000000000b0f7",5,1898,130167073
"000000000000000000000000000000000000000000000000000000000000b106",14,9282,130176355
"000000000000000000000000000000000000000000000000000000000000b10c",6,556,130176911
"000000000000000000000000000000000000000000000000000000000000b10e",2,180,130177091
"000000000000000000000000000000000000000000000000000000000000b110",2,193,130177284
"000000000000000000000000000000000000000000000000000000000000b11b",11,2479,130179763
"000000000000000000000000000000000000000000000000000000000000b11d",2,205,130179968
"000000000000000000000000000000000000000000000000000000000000b12d",16,14331,130194299
"000000000000000000000000000000000000000000000000000000000000b131",4,332,130194631
"000000000000000000000000000000000000000000000000000000000000b134",3,252,130194883
"000000000000000000000000000000000000000000000000000000000000b140",12,4747,130199630
"000000000000000000000000000000000000000000000000000000000000b141",1,79,130199709
"000000000000000000000000000000000000000000000000000000000000b14a",9,1560,130201269
"000000000000000000000000000000000000000000000000000000000000b155",11,13072,130214341
"000000000000000000000000000000000000000000000000000000000000b15c",7,15866,130230207
"000000000000000000000000000000000000000000000000000000000000b17c",32,37150,130267357
"000000000000000000000000000000000000000000000000000000000000b184",8,611,130267968
"000000000000000000000000000000000000000000000000000000000000b18f",11,4909,130272877
"000000000000000000000000000000000000000000000000000000000000b1a4",21,22327,130295204
"000000000000000000000000000000000000000000000000000000000000b1b7",19,20313,130315517
"000000000000000000000000000000000000000000000000000000000000b1bb",4,4738,130320255
"000000000000000000000000000000000000000000000000000000000000b1cf",20,40218,130360473
"000000000000000000000000000000000000000000000000000000000000b1d9",10,8028,130368501
"000000000000000000000000000000000000000000000000000000000000b1db",2,180,130368681
"000000000000000000000000000000000000000000000000000000000000b1e0",5,2403,130371084
"000000000000000000000000000000000000000000000000000000000000b1f6",22,19115,130390199
"000000000000000000000000000000000000000000000000000000000000b214",29,36444,130426643
"000000000000000000000000000000000000000000000000000000000000b216",2,184,130426827
"000000000000000000000000000000000000000000000000000000000000b219",3,279,130427106
"000000000000000000000000000000000000000000000000000000000000b22a",17,7825,130434931
"000000000000000000000000000000000000000000000000000000000000b239",15,21149,130456080
"000000000000000000000000000000000000000000000000000000000000b247",14,19899,130475979
"000000000000000000000000000000000000000000000000000000000000b24b",4,447,130476426
"000000000000000000000000000000000000000000000000000000000000b251",6,660,130477086
"000000000000000000000000000000000000000000000000000000000000b255",4,2706,130479792
"000000000000000000000000000000000000000000000000000000000000b25c",7,4682,130484474
"000000000000000000000000000000000000000000000000000000000000b25f",3,332,130484806
"000000000000000000000000000000000000000000000000000000000000b277",24,13821,130498627
"000000000000000000000000000000000000000000000000000000000000b286",15,9242,130507869
"000000000000000000000000000000000000000000000000000000000000b287",1,102,130507971
"000000000000000000000000000000000000000000000000000000000000b2a1",26,13295,130521266
"000000000000000000000000000000000000000000000000000000000000b2a5",4,338,130521604
"000000000000000000000000000000000000000000000000000000000000b2a6",1,81,130521685
"000000000000000000000000000000000000000000000000000000000000b2c1",27,17374,130539059
"000000000000000000000000000000000000000000000000000000000000b2cc",11,3890,130542949
"000000000000000000000000000000000000000000000000000000000000b2cd",1,171,130543120
"000000000000000000000000000000000000000000000000000000000000b2d4",7,17462,130560582
"000000000000000000000000000000000000000000000000000000000000b2ec",24,31090,130591672
"000000000000000000000000000000000000000000000000000000000000b2ed",1,118,130591790
"000000000000000000000000000000000000000000000000000000000000b2ef",2,2608,130594398
"000000000000000000000000000000000000000000000000000000000000b2f2",3,367,130594765
"000000000000000000000000000000000000000000000000000000000000b2fe",12,1492,130596257
"000000000000000000000000000000000000000000000000000000000000b303",4,1751,130598008
"000000000000000000000000000000000000000000000000000000000000b313",16,11399,130609407
"000000000000000000000000000000000000000000000000000000000000b32c",25,6300,130615707
"000000000000000000000000000000000000000000000000000000000000b33b",15,7290,130622997
"000000000000000000000000000000000000000000000000000000000000b363",40,14585,130637582
"000000000000000000000000000000000000000000000000000000000000b376",19,7215,130644797
"000000000000000000000000000000000000000000000000000000000000b37a",4,1945,130646742
"000000000000000000000000000000000000000000000000000000000000b391",23,19905,130666647
"000000000000000000000000000000000000000000000000000000000000b3aa",25,45464,130712111
"000000000000000000000000000000000000000000000000000000000000b3ad",3,10225,130722336
"000000000000000000000000000000000000000000000000000000000000b3d3",38,80842,130803178
"000000000000000000000000000000000000000000000000000000000000b3d9",6,816,130803994
"000000000000000000000000000000000000000000000000000000000000b3df",6,42475,130846469
"000000000000000000000000000000000000000000000000000000000000b3fa",27,118863,130965332
"000000000000000000000000000000000000000000000000000000000000b414",25,122781,131088113
"000000000000000000000000000000000000000000000000000000000000b417",3,309,131088422
"000000000000000000000000000000000000000000000000000000000000b418",1,86,131088508
"000000000000000000000000000000000000000000000000000000000000b42c",20,155405,131243913
"000000000000000000000000000000000000000000000000000000000000b442",22,46643,131290556
"000000000000000000000000000000000000000000000000000000000000b44e",12,42839,131333395
"000000000000000000000000000000000000000000000000000000000000b452",4,3623,131337018
"000000000000000000000000000000000000000000000000000000000000b46a",24,48209,131385227
"000000000000000000000000000000000000000000000000000000000000b46d",3,236,131385463
"000000000000000000000000000000000000000000000000000000000000b484",23,64533,131449996
"000000000000000000000000000000000000000000000000000000000000b48f",11,23413,131473409
"000000000000000000000000000000000000000000000000000000000000b491",2,159,131473568
"000000000000000000000000000000000000000000000000000000000000b492",1,97,131473665
"000000000000000000000000000000000000000000000000000000000000b49b",9,14312,131487977
"000000000000000000000000000000000000000000000000000000000000b4cc",49,186063,131674040
"000000000000000000000000000000000000000000000000000000000000b4ea",30,27431,131701471
"000000000000000000000000000000000000000000000000000000000000b4f3",9,3274,131704745
"000000000000000000000000000000000000000000000000000000000000b50b",23,14188,131718933
"000000000000000000000000000000000000000000000000000000000000b514",9,16325,131735258
"000000000000000000000000000000000000000000000000000000000000b51a",6,10602,131745860
"000000000000000000000000000000000000000000000000000000000000b542",40,22466,131768326
"000000000000000000000000000000000000000000000000000000000000b545",3,1065,131769391
"000000000000000000000000000000000000000000000000000000000000b563",30,32849,131802240
"000000000000000000000000000000000000000000000000000000000000b565",2,153,131802393
"000000000000000000000000000000000000000000000000000000000000b56e",9,17800,131820193
"000000000000000000000000000000000000000000000000000000000000b570",2,154,131820347
"000000000000000000000000000000000000000000000000000000000000b57b",11,16193,131836540
"000000000000000000000000000000000000000000000000000000000000b5a2",39,39381,131875921
"000000000000000000000000000000000000000000000000000000000000b5ad",11,6450,131882371
"000000000000000000000000000000000000000000000000000000000000b5b5",8,759,131883130
"000000000000000000000000000000000000000000000000000000000000b5be",9,4664,131887794
"000000000000000000000000000000000000000000000000000000000000b5c6",8,159250,132047044
"000000000000000000000000000000000000000000000000000000000000b5c8",2,272,132047316
"000000000000000000000000000000000000000000000000000000000000b5d3",11,63411,132110727
"000000000000000000000000000000000000000000000000000000000000b5e3",16,64864,132175591
"000000000000000000000000000000000000000000000000000000000000b5ea",7,53208,132228799
"000000000000000000000000000000000000000000000000000000000000b5ed",3,1900,132230699
"000000000000000000000000000000000000000000000000000000000000b5fd",16,38191,132268890
"000000000000000000000000000000000000000000000000000000000000b609",11,40042,132308932
"000000000000000000000000000000000000000000000000000000000000b612",9,14449,132323381
"000000000000000000000000000000000000000000000000000000000000b61a",8,45336,132368717
"000000000000000000000000000000000000000000000000000000000000b61e",4,303,132369020
"000000000000000000000000000000000000000000000000000000000000b634",22,94873,132463893
"000000000000000000000000000000000000000000000000000000000000b63f",11,34857,132498750
"000000000000000000000000000000000000000000000000000000000000b647",8,47087,132545837
"000000000000000000000000000000000000000000000000000000000000b653",12,30787,132576624
"000000000000000000000000000000000000000000000000000000000000b663",16,9716,132586340
"000000000000000000000000000000000000000000000000000000000000b66c",9,1169,132587509
"000000000000000000000000000000000000000000000000000000000000b670",4,6491,132594000
"000000000000000000000000000000000000000000000000000000000000b676",6,515,132594515
"000000000000000000000000000000000000000000000000000000000000b67e",8,1097,132595612
"000000000000000000000000000000000000000000000000000000000000b69b",29,64929,132660541
"000000000000000000000000000000000000000000000000000000000000b6ae",19,4466,132665007
"000000000000000000000000000000000000000000000000000000000000b6b2",4,2510,132667517
"000000000000000000000000000000000000000000000000000000000000b6cb",25,113486,132781003
"000000000000000000000000000000000000000000000000000000000000b6d9",14,105530,132886533
"000000000000000000000000000000000000000000000000000000000000b6e3",10,10516,132897049
"000000000000000000000000000000000000000000000000000000000000b6ef",12,18501,132915550
"000000000000000000000000000000000000000000000000000000000000b6f1",2,153,132915703
"000000000000000000000000000000000000000000000000000000000000b702",16,42032,132957735
"000000000000000000000000000000000000000000000000000000000000b70a",8,35412,132993147
"000000000000000000000000000000000000000000000000000000000000b70f",5,28238,133021385
"000000000000000000000000000000000000000000000000000000000000b716",7,8486,133029871
"000000000000000000000000000000000000000000000000000000000000b720",10,5257,133035128
"000000000000000000000000000000000000000000000000000000000000b728",8,57744,133092872
"000000000000000000000000000000000000000000000000000000000000b72f",7,43400,133136272
"000000000000000000000000000000000000000000000000000000000000b73c",13,21162,133157434
"000000000000000000000000000000000000000000000000000000000000b74d",17,26284,133183718
"000000000000000000000000000000000000000000000000000000000000b75a",13,14008,133197726
"000000000000000000000000000000000000000000000000000000000000b75c",2,149,133197875
"000000000000000000000000000000000000000000000000000000000000b75e",2,1268,133199143
"000000000000000000000000000000000000000000000000000000000000b76e",16,17886,133217029
"000000000000000000000000000000000000000000000000000000000000b771",3,1785,133218814
"000000000000000000000000000000000000000000000000000000000000b774",3,4606,133223420
"000000000000000000000000000000000000000000000000000000000000b781",13,3779,133227199
"000000000000000000000000000000000000000000000000000000000000b789",8,43874,133271073
"000000000000000000000000000000000000000000000000000000000000b7a2",25,56128,133327201
"000000000000000000000000000000000000000000000000000000000000b7d1",47,76591,133403792
"000000000000000000000000000000000000000000000000000000000000b7f1",32,114522,133518314
"000000000000000000000000000000000000000000000000000000000000b805",19,100430,133618744
"000000000000000000000000000000000000000000000000000000000000b808",3,12345,133631089
"000000000000000000000000000000000000000000000000000000000000b814",12,4535,133635624
"000000000000000000000000000000000000000000000000000000000000b81a",6,1976,133637600
"000000000000000000000000000000000000000000000000000000000000b81c",2,169,133637769
"000000000000000000000000000000000000000000000000000000000000b81e",2,178,133637947
"000000000000000000000000000000000000000000000000000000000000b830",18,15710,133653657
"000000000000000000000000000000000000000000000000000000000000b833",3,253,133653910
"000000000000000000000000000000000000000000000000000000000000b838",5,2696,133656606
"000000000000000000000000000000000000000000000000000000000000b839",1,84,133656690
"000000000000000000000000000000000000000000000000000000000000b885",76,137358,133794048
"000000000000000000000000000000000000000000000000000000000000b889",4,1206,133795254
"000000000000000000000000000000000000000000000000000000000000b88a",1,144,133795398
"000000000000000000000000000000000000000000000000000000000000b89e",20,20699,133816097
"000000000000000000000000000000000000000000000000000000000000b8b1",19,11526,133827623
"000000000000000000000000000000000000000000000000000000000000b8d4",35,33721,133861344
"000000000000000000000000000000000000000000000000000000000000b8e7",19,16798,133878142
"000000000000000000000000000000000000000000000000000000000000b8f4",13,7680,133885822
"000000000000000000000000000000000000000000000000000000000000b909",20,3987,133889809
"000000000000000000000000000000000000000000000000000000000000b922",25,16586,133906395
"000000000000000000000000000000000000000000000000000000000000b943",33,37801,133944196
"000000000000000000000000000000000000000000000000000000000000b951",14,4229,133948425
"000000000000000000000000000000000000000000000000000000000000b95c",11,20172,133968597
"000000000000000000000000000000000000000000000000000000000000b962",6,1582,133970179
"000000000000000000000000000000000000000000000000000000000000b980",30,8135,133978314
"000000000000000000000000000000000000000000000000000000000000b98d",13,4762,133983076
"000000000000000000000000000000000000000000000000000000000000b9a5",24,24835,134007911
"000000000000000000000000000000000000000000000000000000000000b9d8",51,35567,134043478
"000000000000000000000000000000000000000000000000000000000000b9da",2,177,134043655
"000000000000000000000000000000000000000000000000000000000000b9e0",6,14099,134057754
"000000000000000000000000000000000000000000000000000000000000b9f4",20,22770,134080524
"000000000000000000000000000000000000000000000000000000000000ba00",11,4096,134084620
"000000000000000000000000000000000000000000000000000000000000ba08",8,917,134085537
"000000000000000000000000000000000000000000000000000000000000ba12",10,2467,134088004
"000000000000000000000000000000000000000000000000000000000000ba16",4,319,134088323
"000000000000000000000000000000000000000000000000000000000000ba1c",6,10751,134099074
"000000000000000000000000000000000000000000000000000000000000ba1f",3,1424,134100498
"000000000000000000000000000000000000000000000000000000000000ba2e",15,9973,134110471
"000000000000000000000000000000000000000000000000000000000000ba39",11,6009,134116480
"000000000000000000000000000000000000000000000000000000000000ba43",10,15859,134132339
"000000000000000000000000000000000000000000000000000000000000ba48",5,387,134132726
"000000000000000000000000000000000000000000000000000000000000ba4a",2,3334,134136060
"000000000000000000000000000000000000000000000000000000000000ba4e",4,1518,134137578
"000000000000000000000000000000000000000000000000000000000000ba50",2,8604,134146182
"000000000000000000000000000000000000000000000000000000000000ba55",5,4986,134151168
"000000000000000000000000000000000000000000000000000000000000ba5a",5,5487,134156655
"000000000000000000000000000000000000000000000000000000000000ba8f",53,29559,134186214
"000000000000000000000000000000000000000000000000000000000000baa9",26,15044,134201258
"000000000000000000000000000000000000000000000000000000000000baec",67,63060,134264318
"000000000000000000000000000000000000000000000000000000000000baee",2,187,134264505
"000000000000000000000000000000000000000000000000000000000000baf0",2,313,134264818
"000000000000000000000000000000000000000000000000000000000000bb0e",29,11457,134276275
"000000000000000000000000000000000000000000000000000000000000bb1a",12,3363,134279638
"000000000000000000000000000000000000000000000000000000000000bb2b",17,7323,134286961
"000000000000000000000000000000000000000000000000000000000000bb49",30,113480,134400441
"000000000000000000000000000000000000000000000000000000000000bb4b",2,74100,134474541
"000000000000000000000000000000000000000000000000000000000000bb6b",32,149432,134623973
"000000000000000000000000000000000000000000000000000000000000bb72",7,8981,134632954
"000000000000000000000000000000000000000000000000000000000000bb75",3,42783,134675737
"000000000000000000000000000000000000000000000000000000000000bb9d",40,144420,134820157
"000000000000000000000000000000000000000000000000000000000000bba1",4,6762,134826919
"000000000000000000000000000000000000000000000000000000000000bba4",3,1351,134828270
"000000000000000000000000000000000000000000000000000000000000bbac",8,28293,134856563
"000000000000000000000000000000000000000000000000000000000000bbb9",13,6402,134862965
"000000000000000000000000000000000000000000000000000000000000bbbe",5,6748,134869713
"000000000000000000000000000000000000000000000000000000000000bbcf",17,23608,134893321
"000000000000000000000000000000000000000000000000000000000000bbd8",9,16436,134909757
"000000000000000000000000000000000000000000000000000000000000bbe2",10,18416,134928173
"000000000000000000000000000000000000000000000000000000000000bbf1",15,26030,134954203
"000000000000000000000000000000000000000000000000000000000000bc00",14,6402,134960605
"000000000000000000000000000000000000000000000000000000000000bc05",5,6492,134967097
"000000000000000000000000000000000000000000000000000000000000bc18",19,51673,135018770
"000000000000000000000000000000000000000000000000000000000000bc35",29,139090,135157860
"000000000000000000000000000000000000000000000000000000000000bc3e",9,6794,135164654
"000000000000000000000000000000000000000000000000000000000000bc66",40,16879,135181533
"000000000000000000000000000000000000000000000000000000000000bc68",2,193,135181726
"000000000000000000000000000000000000000000000000000000000000bc81",25,17653,135199379
"000000000000000000000000000000000000000000000000000000000000bc88",7,4452,135203831
"000000000000000000000000000000000000000000000000000000000000bc89",1,103,135203934
"000000000000000000000000000000000000000000000000000000000000bc9b",18,5571,135209505
"000000000000000000000000000000000000000000000000000000000000bcb4",25,13190,135222695
"000000000000000000000000000000000000000000000000000000000000bcb9",5,18038,135240733
"000000000000000000000000000000000000000000000000000000000000bcbb",2,240,135240973
"000000000000000000000000000000000000000000000000000000000000bcdb",32,11039,135252012
"000000000000000000000000000000000000000000000000000000000000bcde",3,255,135252267
"000000000000000000000000000000000000000000000000000000000000bce0",2,178,135252445
"000000000000000000000000000000000000000000000000000000000000bce8",8,3306,135255751
"000000000000000000000000000000000000000000000000000000000000bd16",45,24295,135280046
"000000000000000000000000000000000000000000000000000000000000bd1d",7,4903,135284949
"000000000000000000000000000000000000000000000000000000000000bd20",3,415,135285364
"000000000000000000000000000000000000000000000000000000000000bd26",6,957,135286321
"000000000000000000000000000000000000000000000000000000000000bd2d",7,1787,135288108
"000000000000000000000000000000000000000000000000000000000000bd5f",50,45466,135333574
"000000000000000000000000000000000000000000000000000000000000bd60",1,125,135333699
"000000000000000000000000000000000000000000000000000000000000bd82",34,11075,135344774
"000000000000000000000000000000000000000000000000000000000000bd9c",26,65639,135410413
"000000000000000000000000000000000000000000000000000000000000bd9f",3,352,135410765
"000000000000000000000000000000000000000000000000000000000000bdb3",20,45207,135455972
"000000000000000000000000000000000000000000000000000000000000bdcc",25,15864,135471836
"000000000000000000000000000000000000000000000000000000000000bdfb",47,43740,135515576
"000000000000000000000000000000000000000000000000000000000000bdfc",1,103,135515679
"000000000000000000000000000000000000000000000000000000000000be3d",64,52973,135568652
"000000000000000000000000000000000000000000000000000000000000be52",21,8132,135576784
"000000000000000000000000000000000000000000000000000000000000be57",5,442,135577226
"000000000000000000000000000000000000000000000000000000000000be58",1,97,135577323
"000000000000000000000000000000000000000000000000000000000000be5a",2,165,135577488
